0.219489781132823 0.33335078473959 0.0887432162260331 0.0783386707788208 0.473283022635599 0.775079829899725 0.551224879028414 0.289880869326653 0.128903053986109 0.115548625729433 0.185632923946985 0.223749632967386 0.120202835302226 0.0510781084553079 0.015250959480186 0.00836719523550189
0.244629221466411 0.323485516981637 0.35352224619997 0.0819216583133685 0.0687729388606566 0.548687344276703 0.723510285895162 0.517531178795466 0.251599599907307 0.0944233914402262 0.0917440412940028 0.148389318743402 0.112612821486482 0.0535125744319787 0.0239651280308644 0.00757897647479771
0.0635479309113785 0.35353096723727 0.560986535735322 0.359611571679396 0.0591770765058845 0.116089501247432 0.383733650113513 0.604725074380402 0.383395946463284 0.149692743377942 0.0634422373991512 0.0502095155837202 0.0474843527627664 0.0490060819965003 0.0263027495879107 0.0071182419187361
0.0459302039591774 0.0595685702799045 0.321701951623732 0.409940221935714 0.237179482311885 0.0771858147940934 0.0781661730308952 0.409558462619205 0.411021070821883 0.294761302666081 0.139268842247967 0.054606588763646 0.0406157084165764 0.0283815966778144 0.0118958523695254 0.00587182924585916
0.2585225424573 0.057889413427772 0.049649753963475 0.325524750736 0.37415478764826 0.395396946098732 0.108773881499675 0.076048897097157 0.249713051640969 0.356660807948884 0.227510107922308 0.126362997053155 0.035940078837228 0.0142151550221591 0.00703582552430485 0.00482684739959877
0.531092655162759 0.215192630165914 0.0593570131534543 0.0808052515027337 0.356111174784261 0.293041964425482 0.266848288532271 0.0909311923910573 0.0553556084566857 0.167589179346339 0.25778312938412 0.154700274650561 0.0759216353753789 0.0252398002662921 0.00413735868576635 0.00555099021328167
0.383200409010432 0.532018093332091 0.357263287716181 0.0699496444362418 0.126040562786931 0.343280648777774 0.164085420482001 0.264205868706337 0.128599741439572 0.0546074621606254 0.121084526609916 0.144271758451405 0.11879953788759 0.0305836071369432 0.0126003368258921 0.0041814270922047
0.21805844215748 0.469868522377281 0.608426985921933 0.371222623900505 0.0813408048262659 0.107327899671897 0.225678623588805 0.169890104735321 0.20529768904769 0.085377344085635 0.0638662021390689 0.0780851866494818 0.115845780084456 0.0604326743975879 0.0213345615575922 0.00513464193419118
0.10595079232043 0.228590053423743 0.434851421271239 0.486466023639984 0.246608951862581 0.0916983540822113 0.156266316801497 0.242412625653286 0.0914343800979403 0.176392634985415 0.0952820805546717 0.0253304683157001 0.0752174231086438 0.0719667285752624 0.0236103986531306 0.0097110636037077
0.0757915558765131 0.0773832995356599 0.15968527957762 0.363850467243152 0.363261386867694 0.175339314766938 0.0533849630093279 0.12844810871993 0.150040744584673 0.0744516638700623 0.149158265005564 0.0522174084648456 0.0247808152125944 0.0207341855358401 0.014575747709941 0.0141071518631369
0.214241608151704 0.0907886313028283 0.112656125561319 0.210651325441964 0.415319830935635 0.388693647844001 0.219199454646482 0.0892908020631148 0.154892777146571 0.190296894375541 0.0648877113985814 0.170256889192192 0.0512799412791123 0.0161102614149049 0.0128979682948997 0.0140804987033165
0.325248628696811 0.189848973983733 0.0943347706832577 0.129975810848807 0.237116656674383 0.429119725866381 0.389261350437477 0.16211080355914 0.0712379871410616 0.164668352090072 0.207597315377868 0.0553369860317574 0.117727788454776 0.0535420399585598 0.00818781287857102 0.00822645262872704
0.330642012803394 0.22808389658398 0.135503306354939 0.12786913629614 0.128993113286981 0.259382358122956 0.386027009343685 0.353740366095873 0.173574453259122 0.0710550817944839 0.137432625447976 0.169466818933599 0.0399421620189041 0.0859891576000961 0.027842644914779 0.0036000641222773
0.164385989328273 0.198040382115824 0.1798432258964 0.105861953947454 0.104966642887849 0.144258930638594 0.313196741983657 0.382325033378643 0.333186895558218 0.102385997806295 0.0845128251657767 0.124638146056579 0.105858267690584 0.0325601187827598 0.0360370061908096 0.00806749935755789
0.0815051026932786 0.225722650193157 0.172900794390725 0.147484849937488 0.036914435683407 0.122509647312767 0.117252537310628 0.281097627468531 0.309361792525931 0.210031116539381 0.111566505332486 0.0620918949298434 0.133625520780978 0.0655906851225815 0.0206028012118663 0.0371255642244662
0.0954896635422852 0.096436723760507 0.16173586824702 0.195557876852381 0.0663857405515514 0.0789290764136824 0.0997357857537922 0.246449868686738 0.268932680337263 0.267998299883791 0.213888828307492 0.0786888334046607 0.0459560311115812 0.0814278242931372 0.0536646806549993 0.00824405766434233
